state	yr	qtr	index_nsa	index_sa	note
LA	1993	1	109.57	109.57	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	1993	2	112.18	111.72	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	1993	3	114.26	113.65	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	1993	4	116.44	116.11	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	1994	1	117.71	117.71	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	1994	2	119.61	119.06	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	1994	3	121.28	120.64	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	1994	4	120.70	120.41	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	1995	1	122.69	122.68	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	1995	2	125.23	124.61	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	1995	3	127.39	126.71	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	1995	4	129.42	129.18	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	1996	1	130.32	130.29	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	1996	2	132.94	132.26	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	1996	3	133.71	132.98	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	1996	4	134.79	134.58	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	1997	1	136.17	136.13	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	1997	2	137.46	136.73	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	1997	3	138.96	138.20	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	1997	4	139.54	139.36	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	1998	1	141.11	141.06	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	1998	2	143.72	142.95	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	1998	3	145.83	145.02	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	1998	4	147.66	147.48	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	1999	1	148.14	148.13	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	1999	2	150.46	149.63	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	1999	3	152.26	151.39	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	1999	4	151.66	151.48	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	2000	1	154.68	154.69	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	2000	2	156.95	156.09	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	2000	3	157.61	156.66	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	2000	4	157.28	157.07	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	2001	1	159.19	159.29	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	2001	2	161.28	160.35	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	2001	3	163.14	162.15	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	2001	4	164.34	164.09	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	2002	1	164.26	164.42	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	2002	2	167.44	166.49	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	2002	3	169.19	168.16	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	2002	4	170.63	170.30	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	2003	1	172.72	172.93	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	2003	2	175.17	174.20	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	2003	3	177.54	176.47	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	2003	4	178.78	178.37	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	2004	1	180.33	180.50	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	2004	2	185.37	184.45	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	2004	3	187.61	186.47	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
LA	2004	4	188.37	187.88	
LA	2005	1	189.61	189.78	
LA	2005	2	194.63	193.77	
LA	2005	3	198.85	197.56	
LA	2005	4	207.73	207.19	
LA	2006	1	213.80	213.98	
LA	2006	2	218.90	218.03	
LA	2006	3	222.87	221.30	
LA	2006	4	224.84	224.29	
LA	2007	1	225.89	226.17	
LA	2007	2	226.01	225.10	
LA	2007	3	228.02	226.25	
LA	2007	4	227.46	226.99	
LA	2008	1	225.11	225.51	
LA	2008	2	225.78	224.83	
LA	2008	3	224.95	222.99	
LA	2008	4	220.55	220.17	
LA	2009	1	218.76	219.42	
LA	2009	2	221.84	220.71	
LA	2009	3	221.86	219.71	
LA	2009	4	219.41	219.17	
LA	2010	1	218.55	219.47	
LA	2010	2	218.74	217.38	
LA	2010	3	217.51	215.27	
LA	2010	4	214.84	214.73	
LA	2011	1	209.98	211.04	
LA	2011	2	211.31	209.80	
LA	2011	3	212.10	209.87	
LA	2011	4	208.76	208.77	
LA	2012	1	208.19	209.27	
LA	2012	2	214.82	213.20	
LA	2012	3	217.22	214.90	
LA	2012	4	214.42	214.51	
LA	2013	1	217.07	218.19	
LA	2013	2	221.42	219.70	
LA	2013	3	222.79	220.40	
LA	2013	4	222.95	223.14	
LA	2014	1	222.93	223.97	
LA	2014	2	226.84	225.07	
LA	2014	3	230.30	227.87	
LA	2014	4	229.92	230.15	
LA	2015	1	232.99	233.95	
LA	2015	2	236.53	234.73	
LA	2015	3	240.12	237.62	
LA	2015	4	238.99	239.22	
LA	2016	1	240.43	241.30	
LA	2016	2	245.57	243.77	
MA	1991	1	100.00	100.00	
MA	1991	2	98.79	98.35	
MA	1991	3	97.81	97.03	
MA	1991	4	97.80	97.40	
MA	1992	1	98.14	98.18	
MA	1992	2	97.06	96.62	
MA	1992	3	97.23	96.41	
MA	1992	4	97.60	97.20	
MA	1993	1	95.81	95.92	
MA	1993	2	97.02	96.55	
MA	1993	3	97.70	96.79	
MA	1993	4	97.27	96.90	
MA	1994	1	97.75	97.99	
MA	1994	2	98.94	98.41	
MA	1994	3	99.98	98.94	
MA	1994	4	99.66	99.33	
MA	1995	1	99.07	99.42	
MA	1995	2	100.67	100.07	
MA	1995	3	102.09	100.93	
MA	1995	4	101.90	101.60	
MA	1996	1	102.17	102.66	
MA	1996	2	104.56	103.86	
MA	1996	3	105.80	104.52	
MA	1996	4	106.25	106.00	
MA	1997	1	106.67	107.28	
MA	1997	2	109.21	108.40	
MA	1997	3	111.26	109.86	
MA	1997	4	112.01	111.78	
MA	1998	1	113.16	113.91	
MA	1998	2	117.27	116.33	
MA	1998	3	120.52	118.92	
MA	1998	4	122.03	121.83	
MA	1999	1	124.19	125.07	
MA	1999	2	130.08	129.00	
MA	1999	3	134.53	132.67	
MA	1999	4	136.81	136.63	
MA	2000	1	140.14	141.21	
MA	2000	2	147.74	146.49	
MA	2000	3	153.70	151.54	
MA	2000	4	156.77	156.55	
MA	2001	1	161.00	162.27	
MA	2001	2	168.57	167.13	
MA	2001	3	175.23	172.79	
MA	2001	4	176.94	176.67	
MA	2002	1	180.44	181.83	
MA	2002	2	189.61	188.01	
MA	2002	3	197.89	195.21	
MA	2002	4	201.22	200.85	
MA	2003	1	203.83	205.33	
MA	2003	2	212.58	210.79	
MA	2003	3	218.47	215.66	
MA	2003	4	222.80	222.33	
MA	2004	1	226.84	228.37	
MA	2004	2	236.57	234.60	
MA	2004	3	243.45	240.53	
MA	2004	4	247.15	246.57	
MA	2005	1	251.37	252.87	
MA	2005	2	259.18	257.10	
MA	2005	3	264.36	261.29	
MA	2005	4	262.83	262.22	
MA	2006	1	260.51	261.87	
MA	2006	2	263.65	261.72	
MA	2006	3	260.37	257.32	
MA	2006	4	256.62	255.89	
MA	2007	1	252.09	253.61	
MA	2007	2	250.50	248.62	
MA	2007	3	246.80	243.88	
MA	2007	4	240.03	239.04	
MA	2008	1	232.76	234.72	
MA	2008	2	228.51	226.60	
MA	2008	3	226.26	223.44	
MA	2008	4	219.39	218.20	
MA	2009	1	216.63	219.24	
MA	2009	2	219.02	216.82	
MA	2009	3	220.22	217.25	
MA	2009	4	219.41	218.15	
MA	2010	1	210.80	214.04	
MA	2010	2	217.50	214.94	
MA	2010	3	213.19	209.98	
MA	2010	4	212.13	211.04	
MA	2011	1	203.13	206.82	
MA	2011	2	210.56	207.60	
MA	2011	3	212.15	208.81	
MA	2011	4	207.18	206.36	
MA	2012	1	202.81	206.71	
MA	2012	2	212.23	208.95	
MA	2012	3	214.77	211.26	
MA	2012	4	214.69	214.20	
MA	2013	1	216.26	220.34	
MA	2013	2	228.19	224.45	
MA	2013	3	233.23	229.47	
MA	2013	4	232.17	231.96	
MA	2014	1	231.91	235.96	
MA	2014	2	242.95	238.93	
MA	2014	3	245.13	241.32	
MA	2014	4	244.61	244.50	
MA	2015	1	244.07	248.15	
MA	2015	2	254.71	250.38	
MA	2015	3	257.38	253.69	
MA	2015	4	259.69	259.46	
MA	2016	1	256.16	260.36	
MA	2016	2	268.43	263.84	
MD	1991	1	100.00	100.00	
MD	1991	2	100.77	100.26	
MD	1991	3	100.52	100.04	
MD	1991	4	101.75	101.09	
MD	1992	1	102.70	102.68	
MD	1992	2	102.04	101.55	
MD	1992	3	102.99	102.47	
MD	1992	4	102.99	102.33	
MD	1993	1	101.79	101.76	
MD	1993	2	102.57	102.10	
MD	1993	3	102.74	102.20	
MD	1993	4	103.11	102.47	
MD	1994	1	102.88	102.86	
MD	1994	2	103.24	102.75	
MD	1994	3	103.96	103.41	
MD	1994	4	103.83	103.20	
MD	1995	1	103.57	103.55	
MD	1995	2	103.68	103.17	
MD	1995	3	104.05	103.49	
MD	1995	4	104.27	103.64	
MD	1996	1	103.82	103.82	
MD	1996	2	105.02	104.45	
MD	1996	3	104.76	104.23	
MD	1996	4	104.68	104.04	
MD	1997	1	103.82	103.88	
MD	1997	2	104.59	103.98	
MD	1997	3	103.98	103.44	
MD	1997	4	105.04	104.37	
MD	1998	1	104.60	104.79	
MD	1998	2	105.00	104.33	
MD	1998	3	105.61	104.98	
MD	1998	4	106.47	105.76	
MD	1999	1	106.64	106.98	
MD	1999	2	109.02	108.35	
MD	1999	3	109.38	108.51	
MD	1999	4	109.88	109.16	
MD	2000	1	111.89	112.44	
MD	2000	2	113.42	112.77	
MD	2000	3	115.23	114.04	
MD	2000	4	116.32	115.60	
MD	2001	1	116.52	117.30	
MD	2001	2	120.97	120.36	
MD	2001	3	124.79	123.17	
MD	2001	4	126.68	125.96	
MD	2002	1	128.20	129.25	
MD	2002	2	133.80	133.16	
MD	2002	3	140.63	138.51	
MD	2002	4	143.62	142.92	
MD	2003	1	146.27	147.55	
MD	2003	2	153.03	152.34	
MD	2003	3	161.36	158.76	
MD	2003	4	164.17	163.51	
MD	2004	1	168.44	169.84	
MD	2004	2	179.40	178.57	
MD	2004	3	190.87	187.86	
MD	2004	4	195.94	195.29	
MD	2005	1	203.04	204.45	
MD	2005	2	217.06	216.03	
MD	2005	3	231.51	228.12	
MD	2005	4	238.03	237.33	
MD	2006	1	244.00	245.26	
MD	2006	2	251.36	250.22	
MD	2006	3	255.00	251.60	
MD	2006	4	255.43	254.64	
MD	2007	1	254.91	255.97	
MD	2007	2	251.82	250.67	
MD	2007	3	248.08	245.04	
MD	2007	4	240.26	239.35	
MD	2008	1	232.45	233.45	
MD	2008	2	224.43	223.40	
MD	2008	3	216.34	213.68	
MD	2008	4	205.35	204.43	
MD	2009	1	196.69	197.87	
MD	2009	2	191.96	190.94	
MD	2009	3	190.62	188.11	
MD	2009	4	187.34	186.44	
MD	2010	1	181.64	183.19	
MD	2010	2	182.68	181.54	
MD	2010	3	179.41	176.72	
MD	2010	4	176.27	175.48	
MD	2011	1	170.44	172.40	
MD	2011	2	171.77	170.38	
MD	2011	3	173.26	170.39	
MD	2011	4	170.12	169.54	
MD	2012	1	168.05	170.36	
MD	2012	2	175.38	173.68	
MD	2012	3	178.70	175.46	
MD	2012	4	177.85	177.50	
MD	2013	1	177.27	180.04	
MD	2013	2	183.30	181.16	
MD	2013	3	188.72	185.12	
MD	2013	4	183.98	183.89	
MD	2014	1	183.09	186.14	
MD	2014	2	189.20	186.72	
MD	2014	3	189.93	186.21	
MD	2014	4	185.67	185.74	
MD	2015	1	184.20	187.44	
MD	2015	2	190.79	188.02	
MD	2015	3	192.29	188.51	
MD	2015	4	189.13	189.31	
MD	2016	1	186.20	189.57	
MD	2016	2	195.26	192.29	
ME	1991	1	100.00	100.00	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	1991	2	99.87	99.80	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	1991	3	100.50	99.99	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	1991	4	99.30	100.16	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	1992	1	101.96	101.99	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	1992	2	98.78	98.67	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	1992	3	100.03	99.53	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	1992	4	99.26	100.14	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	1993	1	94.33	94.38	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	1993	2	97.21	97.05	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	1993	3	97.05	96.58	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	1993	4	95.57	96.38	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	1994	1	95.79	95.92	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	1994	2	97.60	97.39	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	1994	3	96.19	95.75	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	1994	4	94.98	95.71	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	1995	1	96.45	96.70	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	1995	2	96.41	96.14	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	1995	3	97.21	96.83	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	1995	4	96.10	96.67	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	1996	1	99.29	99.69	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	1996	2	98.76	98.49	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	1996	3	100.33	99.97	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	1996	4	99.38	99.78	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	1997	1	99.32	99.87	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	1997	2	100.68	100.44	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	1997	3	101.50	101.13	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	1997	4	103.03	103.25	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	1998	1	103.53	104.29	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	1998	2	106.10	105.89	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	1998	3	107.24	106.78	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	1998	4	109.37	109.49	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	1999	1	109.85	110.79	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	1999	2	113.58	113.35	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	1999	3	117.11	116.55	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	1999	4	118.60	118.74	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	2000	1	119.30	120.32	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	2000	2	124.25	124.06	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	2000	3	127.14	126.41	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	2000	4	129.24	129.53	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	2001	1	132.21	133.22	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	2001	2	136.77	136.62	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	2001	3	141.89	140.99	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	2001	4	142.43	142.96	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	2002	1	147.83	148.76	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	2002	2	152.70	152.60	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	2002	3	159.22	158.16	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	2002	4	162.35	163.13	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	2003	1	166.13	167.03	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	2003	2	169.82	169.67	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	2003	3	174.24	173.13	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	2003	4	181.27	182.21	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	2004	1	180.71	181.65	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	2004	2	191.24	190.95	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	2004	3	197.36	196.26	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	2004	4	199.37	200.27	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	2005	1	205.82	207.12	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	2005	2	211.20	210.57	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	2005	3	216.01	215.04	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	2005	4	215.39	216.22	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	2006	1	214.05	215.62	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
ME	2006	2	217.07	216.12	Note: DataQuick (County Records) Data Comprise Less than 10% of Total Sample
